isbn,title,series,year_quarter,format,channel,q_num,q_since_first,avg_discount_rate,print_length,item_weight,length,width,height,rating,price,quantity
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2025Q1,paperback,retail,1,21,0,,,,,,,,5
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2024Q1,paperback,retail,1,17,2,,,,,,,,5
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2019Q4,paperback,retail,4,0,0,,,,,,,,5
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2023Q4,paperback,wholesale,4,16,41,,,,,,,,4
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2024Q4,paperback,bookfair - school,4,20,6.67,,,,,,,,3
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2024Q2,paperback,retail,2,18,0,,,,,,,,3
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2019Q4,paperback,consignment,4,0,0,,,,,,,,3
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q4,paperback,wholesale,4,8,45,,,,,,,,3
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2023Q2,paperback,retail,2,14,0,,,,,,,,2
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2022Q2,paperback,wholesale,2,10,42,,,,,,,,2
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2023Q1,paperback,retail,1,13,10,,,,,,,,2
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2025Q1,paperback,bookfair - school,1,21,20,,,,,,,,2
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2025Q3,paperback,retail,3,23,0,,,,,,,,2
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2022Q1,paperback,retail,1,9,0,,,,,,,,2
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2023Q3,paperback,consignment,3,15,35,,,,,,,,1
9789814855815,Captain Underpants #5 Colour Edition PB: Wrath of the Wicked Wedgie Woman,captain_underpants,2021Q4,paperback,consignment,4,8,0,,,,,,,,1
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q3,paperback,wholesale,3,7,48.86,,,,,,,,47
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q3,paperback,consignment,3,11,0,,,,,,,,32
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q2,paperback,retail,2,2,27.78,,,,,,,,27
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q4,paperback,retail,4,4,1.67,,,,,,,,24
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q3,paperback,retail,3,3,3.75,,,,,,,,20
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2024Q3,paperback,bookfair - roadshow,3,19,27.5,,,,,,,,12
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q2,paperback,retail,2,10,4,,,,,,,,10
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q3,paperback,retail,3,7,2,,,,,,,,10
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q3,paperback,bookfair - roadshow,3,15,27,,,,,,,,10
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q1,paperback,retail,1,5,22,,,,,,,,10
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2024Q3,paperback,retail,3,19,0,,,,,,,,9
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q2,paperback,retail,2,6,2.22,,,,,,,,9
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2025Q1,paperback,retail,1,21,0,,,,,,,,8
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q4,paperback,retail,4,12,7.14,,,,,,,,7
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q4,paperback,retail,4,8,20,,,,,,,,7
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2024Q4,paperback,retail,4,20,0,,,,,,,,6
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q3,paperback,consignment,3,7,0,,,,,,,,6
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2024Q1,paperback,retail,1,17,0,,,,,,,,6
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q4,paperback,retail,4,16,3.33,,,,,,,,6
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q1,paperback,consignment,1,1,0,,,,,,,,6
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2019Q4,paperback,retail,4,0,3.33,,,,,,,,6
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q3,paperback,retail,3,15,0,,,,,,,,5
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2024Q2,paperback,retail,2,18,0,,,,,,,,5
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q1,paperback,retail,1,13,4,,,,,,,,5
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q1,paperback,retail,1,9,10,,,,,,,,5
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q3,paperback,retail,3,11,0,,,,,,,,5
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2020Q1,paperback,retail,1,1,30,,,,,,,,4
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2025Q2,paperback,retail,2,22,0,,,,,,,,4
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q4,paperback,consignment,4,16,36,,,,,,,,4
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2024Q4,paperback,bookfair - school,4,20,5,,,,,,,,4
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2025Q3,paperback,retail,3,23,0,,,,,,,,4
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q2,paperback,retail,2,14,6.67,,,,,,,,3
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q3,paperback,consignment,3,15,25,,,,,,,,3
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q4,paperback,wholesale,4,8,45,,,,,,,,3
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q2,paperback,wholesale,2,10,42,,,,,,,,2
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2024Q1,paperback,bookfair - school,1,17,0,,,,,,,,2
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q4,paperback,consignment,4,8,0,,,,,,,,2
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q4,paperback,wholesale,4,12,50,,,,,,,,2
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q4,paperback,wholesale,4,16,40,,,,,,,,2
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2023Q2,paperback,bookfair - school,2,14,0,,,,,,,,2
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2019Q4,paperback,consignment,4,0,0,,,,,,,,1
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q4,paperback,consignment,4,12,0,,,,,,,,1
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2021Q2,paperback,wholesale,2,6,20,,,,,,,,1
9789814855808,Captain Underpants #4 Colour Edition PB: Perilous Plot of Prof Poopypants,captain_underpants,2022Q2,paperback,consignment,2,10,0,,,,,,,,1
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2025Q3,paperback,bookfair - roadshow,3,19,37.5,,,,,,,,10
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2022Q2,paperback,retail,2,6,12.22,,,,,,,,9
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2024Q3,paperback,bookfair - roadshow,3,15,27.5,,,,,,,,8
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2020Q4,paperback,retail,4,0,8.57,,,,,,,,7
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2021Q1,paperback,retail,1,1,24.29,,,,,,,,7
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2025Q1,paperback,retail,1,17,0,,,,,,,,7
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2021Q2,paperback,retail,2,2,0,,,,,,,,6
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2021Q3,paperback,retail,3,3,10,,,,,,,,6
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2022Q4,paperback,retail,4,8,10,,,,,,,,6
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2022Q3,paperback,consignment,3,7,0,,,,,,,,6
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2021Q3,paperback,consignment,3,3,0,,,,,,,,5
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2024Q4,paperback,retail,4,16,0,,,,,,,,5
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2022Q3,paperback,retail,3,7,6,,,,,,,,5
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2023Q1,paperback,consignment,1,9,20,,,,,,,,4
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2021Q4,paperback,retail,4,4,5,,,,,,,,4
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2023Q1,paperback,retail,1,9,2.5,,,,,,,,4
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2024Q3,paperback,retail,3,15,6.67,,,,,,,,3
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2025Q2,paperback,retail,2,18,0,,,,,,,,3
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2024Q2,paperback,retail,2,14,0,,,,,,,,3
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2025Q3,paperback,retail,3,19,0,,,,,,,,3
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2023Q2,paperback,bookfair - school,2,10,10,,,,,,,,2
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2022Q1,paperback,retail,1,5,0,,,,,,,,2
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2022Q4,paperback,consignment,4,8,0,,,,,,,,2
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2024Q4,paperback,bookfair - school,4,16,0,,,,,,,,1
9789814855792,Captain Underpants: Color Edition Boxed Set (#1-6),captain_underpants,2025Q2,paperback,wholesale,2,18,35,,,,,,,,1
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q3,paperback,consignment,3,0,0,,,,,,,,182
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q3,paperback,consignment,3,16,0,,,,,,,,155
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q3,paperback,consignment,3,4,16.67,,,,,,,,133
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q2,paperback,retail,2,3,0.28,,,,,,,,107
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q3,paperback,consignment,3,12,0,,,,,,,,98
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q1,paperback,retail,1,2,0.72,,,,,,,,90
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q4,paperback,retail,4,1,0.52,,,,,,,,87
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q3,paperback,bookfair - roadshow,3,24,36.27,,,,,,,,82
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q4,paperback,retail,4,13,27.25,,,,,,,,69
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q2,paperback,retail,2,7,0.37,,,,,,,,68
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q4,paperback,retail,4,5,0.16,,,,,,,,63
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2023Q3,paperback,bookfair - roadshow,3,20,0,,,,,,,,63
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q4,paperback,retail,4,9,7.17,,,,,,,,60
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q2,paperback,retail,2,11,0.82,,,,,,,,55
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q3,paperback,retail,3,8,1.18,,,,,,,,55
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q3,paperback,retail,3,0,2.21,,,,,,,,52
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q1,paperback,retail,1,10,3.14,,,,,,,,51
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q3,paperback,wholesale,3,12,44.63,,,,,,,,47
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q2,paperback,retail,2,15,6.52,,,,,,,,46
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q3,paperback,retail,3,4,0,,,,,,,,43
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2023Q4,paperback,retail,4,21,1.4,,,,,,,,43
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q3,paperback,retail,3,12,2.2,,,,,,,,41
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q1,paperback,retail,1,22,1.54,,,,,,,,39
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2023Q3,paperback,retail,3,20,0.13,,,,,,,,39
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q2,paperback,retail,2,27,0,,,,,,,,38
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q3,paperback,retail,3,16,0.29,,,,,,,,34
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q4,paperback,retail,4,17,5.91,,,,,,,,33
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q1,paperback,retail,1,14,5,,,,,,,,32
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q3,paperback,retail,3,24,0.63,,,,,,,,32
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q4,paperback,retail,4,25,0.17,,,,,,,,30
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q1,paperback,retail,1,26,0,,,,,,,,28
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q4,paperback,consignment,4,1,0,,,,,,,,27
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q2,paperback,retail,2,23,0.74,,,,,,,,27
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q2,paperback,wholesale,2,7,44.25,,,,,,,,25
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q4,paperback,wholesale,4,9,42.5,,,,,,,,21
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q1,paperback,retail,1,6,5,,,,,,,,20
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q4,paperback,wholesale,4,13,40.29,,,,,,,,19
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q1,paperback,wholesale,1,2,38.75,,,,,,,,17
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2018Q4,paperback,wholesale,4,1,40,,,,,,,,17
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q3,paperback,retail,3,28,0.33,,,,,,,,15
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q2,paperback,wholesale,2,27,50,,,,,,,,15
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q4,paperback,consignment,4,17,0,,,,,,,,12
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q1,paperback,wholesale,1,10,44,,,,,,,,11
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2023Q2,paperback,retail,2,19,1.25,,,,,,,,8
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q1,paperback,bookfair - school,1,26,20,,,,,,,,8
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q1,paperback,consignment,1,2,0,,,,,,,,8
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q4,paperback,wholesale,4,5,29.25,,,,,,,,7
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q3,paperback,consignment,3,24,27.5,,,,,,,,7
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q1,paperback,consignment,1,14,0,,,,,,,,7
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q2,paperback,consignment,2,3,0,,,,,,,,6
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q3,paperback,wholesale,3,8,40.25,,,,,,,,6
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2019Q4,paperback,consignment,4,5,0,,,,,,,,6
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2021Q2,paperback,consignment,2,11,0,,,,,,,,6
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q1,paperback,wholesale,1,14,30,,,,,,,,6
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q4,paperback,bookfair - school,4,25,3.33,,,,,,,,6
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q3,paperback,bookfair - roadshow,3,28,30.4,,,,,,,,5
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2020Q1,paperback,consignment,1,6,0,,,,,,,,4
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2024Q4,paperback,consignment,4,25,27.5,,,,,,,,3
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2022Q2,paperback,consignment,2,15,0,,,,,,,,3
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q1,paperback,consignment,1,26,25,,,,,,,,3
9789814820042,Dog Man (PB) #04: Dog Man And Cat Kid,dog_man,2025Q2,paperback,consignment,2,27,25,,,,,,,,3
